ngram,total_count,up_count,down_count,polarity_score,polarity
정치/NNG;경제/NNG;불확실성/NNG,63,20,31,0.6451612903225806,Dovish
수출/NNG;가격/NNG;인하/NNG,24,7,12,0.5833333333333334,Dovish
시어/NNG,30,9,16,0.5625,Dovish
하락/NNG;압력/NNG;받/VV;금리/NNG;인상/NNG,21,6,9,0.6666666666666666,Dovish
자국/NNG;통화/NNG;약세/NNG,145,49,65,0.7538461538461538,Dovish
앞지를/VV,51,17,28,0.6071428571428571,Dovish
화기/NNG,20,4,14,0.2857142857142857,Dovish
당정청/NNG,116,32,55,0.5818181818181818,Dovish
영세민/NNG,43,14,23,0.6086956521739131,Dovish
유로존/NNG;성장률/NNG;전망/NNG;하향/NNG,18,6,8,0.75,Dovish
전망/NNG;내리/VV,222,66,108,0.6111111111111112,Dovish
프라이빗뱅크/NNG,345,114,154,0.7402597402597403,Dovish
린치/NNG,80,20,44,0.45454545454545453,Dovish
제조업/NNG;지수/NNG;최저/NNG,16,5,11,0.45454545454545453,Dovish
지수/NNG;우려/NNG,35,9,14,0.6428571428571429,Dovish
재래시장/NNG,264,99,133,0.7443609022556391,Dovish
생활안정/NNG,669,223,326,0.6840490797546013,Dovish
자격증/NNG,291,94,124,0.7580645161290323,Dovish
걸린다/VV,272,96,125,0.768,Dovish
평수/NNG,101,32,53,0.6037735849056604,Dovish
공공요금/NNG;상승/NNG,26,9,13,0.6923076923076923,Dovish
비판/NNG;많/VA,43,12,21,0.5714285714285714,Dovish
최저생계비/NNG,237,85,113,0.7522123893805309,Dovish
자활/NNG,378,137,188,0.7287234042553191,Dovish
검결/NNG,18,5,9,0.5555555555555556,Dovish
건설/NNG;경기/NNG;연착륙/NNG,16,6,8,0.75,Dovish
경제/NNG;내수/NNG;회복/NNG,26,8,14,0.5714285714285714,Dovish
주택/NNG;공급/NNG;확대/NNG,149,55,72,0.7638888888888888,Dovish
집값/NNG;오르/VV,426,143,202,0.7079207920792079,Dovish
체가/NNG,95,27,39,0.6923076923076923,Dovish
검사역/NNG,42,12,28,0.42857142857142855,Dovish
결제기관/NNG,22,7,10,0.7,Dovish
파생상품시장/NNG;활성화/NNG,15,4,10,0.4,Dovish
금융상품/NNG;확대/NNG,19,5,12,0.4166666666666667,Dovish
사스/NNG,126,33,66,0.5,Dovish
투기열/NNG,18,7,11,0.6363636363636364,Dovish
이루/MAG,32,10,15,0.6666666666666666,Dovish
인텔효과/NNG,48,19,25,0.76,Dovish
관측통/NNG,50,19,26,0.7307692307692307,Dovish
소집/NNG,869,303,407,0.7444717444717445,Dovish
바꾼다면/VV,24,3,14,0.21428571428571427,Dovish
국제통화/NNG,308,104,148,0.7027027027027027,Dovish
버나드/NNG,34,10,17,0.5882352941176471,Dovish
인상/NNG;유보/NNG,17,6,10,0.6,Dovish
무릎/NNG,190,62,93,0.6666666666666666,Dovish
꿇/VV,85,29,42,0.6904761904761905,Dovish
애플/NNG,147,35,74,0.47297297297297297,Dovish
제조업/NNG;줄/VV,45,14,20,0.7,Dovish
개별주식옵션/NNG,56,14,35,0.4,Dovish
중간배당/NNG,240,59,118,0.5,Dovish
롤오버/NNG,1768,570,847,0.6729634002361276,Dovish
털어놓/VV,82,28,41,0.6829268292682927,Dovish
했으니/XSV,135,42,67,0.6268656716417911,Dovish
서부텍사스산원유/NNG;오르/VV,124,30,59,0.5084745762711864,Dovish
프리워크아웃/NNG,289,82,138,0.5942028985507246,Dovish
발벗고/MAG,78,24,44,0.5454545454545454,Dovish
배당지수/NNG,92,17,56,0.30357142857142855,Dovish
미래/NNG;성장/NNG,195,67,88,0.7613636363636364,Dovish
대표부/NNG,96,28,52,0.5384615384615384,Dovish
준다며/VV,112,34,52,0.6538461538461539,Dovish
대출/NNG;원리금/NNG;상환/NNG;유예/NNG,27,9,12,0.75,Dovish
랑화/NNG,231,44,141,0.3120567375886525,Dovish
부동산투자신탁/NNG,205,69,94,0.7340425531914894,Dovish
대출/NNG;금리/NNG;인하/NNG,962,305,451,0.6762749445676275,Dovish
소음/NNG,199,52,91,0.5714285714285714,Dovish
옆집/NNG,18,3,13,0.23076923076923078,Dovish
사방/NNG,59,16,25,0.64,Dovish
신춘/NNG,15,3,10,0.3,Dovish
햇볕/NNG,53,11,23,0.4782608695652174,Dovish
다가와/VV,49,17,23,0.7391304347826086,Dovish
깨끗이/MAG,21,5,10,0.5,Dovish
허물/VV,119,38,63,0.6031746031746031,Dovish
새집/NNG,44,13,24,0.5416666666666666,Dovish
부질/NNG,19,8,11,0.7272727272727273,Dovish
제때/NNG,497,172,238,0.7226890756302521,Dovish
사그라드/VV,18,5,9,0.5555555555555556,Dovish
안이/NNG,187,64,86,0.7441860465116279,Dovish
주택/NNG;거래/NNG;증가/NNG,99,33,46,0.717391304347826,Dovish
심각/NNG;경기/NNG;침체/NNG,95,26,58,0.4482758620689655,Dovish
노래방/NNG,51,13,26,0.5,Dovish
수출/NNG;약세/NNG,16,3,11,0.2727272727272727,Dovish
심인성/NNG,38,5,28,0.17857142857142858,Dovish
매길/VV,78,20,36,0.5555555555555556,Dovish
정년퇴직/NNG,34,10,16,0.625,Dovish
3불정책/NNG,17,3,14,0.21428571428571427,Dovish
장과/NNG,88,31,48,0.6458333333333334,Dovish
경제/NNG;성장률/NNG;예상/NNG;낮/VA,30,8,17,0.47058823529411764,Dovish
자산/NNG;가격/NNG;오르/VV,154,47,69,0.6811594202898551,Dovish
악영향/NNG;없/VA,21,9,12,0.75,Dovish
거품/NNG;없/VA,66,16,35,0.45714285714285713,Dovish
처진/VV,15,5,8,0.625,Dovish
햇살/NNG,77,26,36,0.7222222222222222,Dovish
실적/NNG;추정/NNG;하향/NNG,28,5,16,0.3125,Dovish
지수/NNG;낙폭/NNG;줄/VV,50,19,25,0.76,Dovish
규범/NNG,149,46,66,0.696969696969697,Dovish
인사말/NNG,140,47,67,0.7014925373134329,Dovish
잠재/NNG;성장률/NNG;회복/NNG,31,11,16,0.6875,Dovish
배후/NNG,603,186,278,0.6690647482014388,Dovish
유례없이/MAG,84,23,48,0.4791666666666667,Dovish
뒤집혀/VV,17,4,10,0.4,Dovish
선적/NNG,166,58,79,0.7341772151898734,Dovish
공급/NNG;줄/VV,246,88,116,0.7586206896551724,Dovish
끝날지/VV,88,33,44,0.75,Dovish
앞선다는/VV,17,4,10,0.4,Dovish
떼일/VV,144,36,75,0.48,Dovish
빚더미/NNG,204,71,95,0.7473684210526316,Dovish
원죄/NNG,30,11,16,0.6875,Dovish
산더미/NNG,35,13,17,0.7647058823529411,Dovish
사업소득/NNG,144,41,73,0.5616438356164384,Dovish
브랜드이미지/NNG,72,25,38,0.6578947368421053,Dovish
자를/VV,22,5,14,0.35714285714285715,Dovish
자살/NNG,665,216,316,0.6835443037974683,Dovish
조세회피지역/NNG,61,21,35,0.6,Dovish
내릴까/VV,42,13,25,0.52,Dovish
비상사태/NNG,256,89,132,0.6742424242424242,Dovish
현충일/NNG,103,32,46,0.6956521739130435,Dovish
막자/NNG,78,24,41,0.5853658536585366,Dovish
읍/NNG,120,41,59,0.6949152542372882,Dovish
샌다/VV,42,11,22,0.5,Dovish
양파/NNG,124,35,51,0.6862745098039216,Dovish
농약/NNG,188,55,92,0.5978260869565217,Dovish
소신껏/MAG,21,5,11,0.45454545454545453,Dovish
문화전/NNG,31,9,21,0.42857142857142855,Dovish
내려진/VV,191,61,91,0.6703296703296703,Dovish
막후/NNG,45,11,26,0.4230769230769231,Dovish
방직/NNG,42,14,22,0.6363636363636364,Dovish
사상누각/NNG,17,4,9,0.4444444444444444,Dovish
드리워/VV,53,15,26,0.5769230769230769,Dovish
자금원/NNG,49,14,21,0.6666666666666666,Dovish
끌어와/VV,32,10,19,0.5263157894736842,Dovish
매주/NNG,113,32,66,0.48484848484848486,Dovish
부실/NNG;가능성/NNG;높/VA,27,9,14,0.6428571428571429,Dovish
연쇄/NNG;도산/NNG,63,17,32,0.53125,Dovish
수출/NNG;촉진/NNG,111,36,50,0.72,Dovish
폭등/NNG,603,189,337,0.5608308605341247,Dovish
돼선/XSV,48,15,22,0.6818181818181818,Dovish
가격/NNG;폭등/NNG,22,7,13,0.5384615384615384,Dovish
많/VA;부담/NNG,48,16,22,0.7272727272727273,Dovish
나눈/VV,598,206,284,0.7253521126760564,Dovish
출렁였/VV,351,113,156,0.7243589743589743,Dovish
진퇴/NNG,23,7,13,0.5384615384615384,Dovish
긴급지원/NNG,253,94,129,0.7286821705426356,Dovish
낙오/NNG,27,9,13,0.6923076923076923,Dovish
사회안전망/NNG,362,114,193,0.5906735751295337,Dovish
활용도/NNG,430,142,186,0.7634408602150538,Dovish
금리/NNG;인하/NNG;재정/NNG;지출/NNG;확대/NNG,26,8,18,0.4444444444444444,Dovish
운운/NNG,76,24,39,0.6153846153846154,Dovish
고노/NNG,54,16,24,0.6666666666666666,Dovish
河/NNG,22,6,12,0.5,Dovish
野/NNG,805,236,383,0.6161879895561357,Dovish
만나/NNG,456,131,222,0.5900900900900901,Dovish
공화국/NNG,233,74,106,0.6981132075471698,Dovish
光耀/NNG,15,3,7,0.42857142857142855,Dovish
司/NNG,71,26,35,0.7428571428571429,Dovish
차석/NNG,43,7,23,0.30434782608695654,Dovish
법위/NNG,42,15,22,0.6818181818181818,Dovish
불쾌/NNG,69,18,39,0.46153846153846156,Dovish
劉/NNG,38,14,19,0.7368421052631579,Dovish
유권자/NNG,420,121,187,0.6470588235294118,Dovish
법제처/NNG,110,36,51,0.7058823529411765,Dovish
사법당국/NNG,47,14,22,0.6363636363636364,Dovish
국가인권위원회/NNG,42,13,25,0.52,Dovish
검사장/NNG,129,35,69,0.5072463768115942,Dovish
충실히/MAG,354,119,163,0.7300613496932515,Dovish
절약/NNG,713,233,336,0.6934523809523809,Dovish
넘어져/VV,15,3,10,0.3,Dovish
뇌출혈/NNG,50,15,34,0.4411764705882353,Dovish
전직/NNG,457,142,201,0.7064676616915423,Dovish
공무원연금/NNG,748,213,409,0.5207823960880196,Dovish
생리/NNG,66,23,30,0.7666666666666667,Dovish
개인파산/NNG,166,66,92,0.717391304347826,Dovish
구제/NNG,1640,580,855,0.6783625730994152,Dovish
금리/NNG;인하/NNG;가능성/NNG;배제/NNG,85,28,43,0.6511627906976745,Dovish
놓인/VV,352,123,167,0.7365269461077845,Dovish
퇴거/NNG,45,14,22,0.6363636363636364,Dovish
저리/MAG,525,175,234,0.7478632478632479,Dovish
위탁관리/NNG,35,10,20,0.5,Dovish
국민주택기금/NNG,895,300,398,0.7537688442211056,Dovish
주택임대차보호법/NNG,122,34,63,0.5396825396825397,Dovish
우선변제/NNG,56,18,35,0.5142857142857142,Dovish
메사/NNG,32,9,17,0.5294117647058824,Dovish
상임이사국/NNG,73,20,40,0.5,Dovish
처장/NNG,233,79,103,0.7669902912621359,Dovish
유례/NNG,166,59,83,0.7108433734939759,Dovish
왕래/NNG,30,4,13,0.3076923076923077,Dovish
신고자/NNG,125,24,53,0.4528301886792453,Dovish
수사대/NNG,71,22,34,0.6470588235294118,Dovish
신분증/NNG,171,58,76,0.7631578947368421,Dovish
동석/NNG,41,14,22,0.6363636363636364,Dovish
기대/NNG;회복/NNG,53,14,24,0.5833333333333334,Dovish
예정액/NNG,987,299,417,0.7170263788968825,Dovish
지표/NNG;금리/NNG;내리/VV,131,21,70,0.3,Dovish
몰아치/VV,130,47,66,0.7121212121212122,Dovish
윙/NNG,28,10,17,0.5882352941176471,Dovish
다방면/NNG,52,16,31,0.5161290322580645,Dovish
연차보고서/NNG,115,29,78,0.3717948717948718,Dovish
고강/NNG,584,203,274,0.7408759124087592,Dovish
수와/NNG,129,33,46,0.717391304347826,Dovish
지수/NNG;하락/NNG;상승/NNG,28,5,20,0.25,Dovish
한탄/NNG,47,16,21,0.7619047619047619,Dovish
채권시장/NNG;좋/VA,22,6,11,0.5454545454545454,Dovish
초안/NNG,455,151,203,0.7438423645320197,Dovish
재무/NNG;건전성/NNG;확보/NNG,40,13,18,0.7222222222222222,Dovish
정규시장/NNG,54,17,26,0.6538461538461539,Dovish
용자/NNG,92,31,45,0.6888888888888889,Dovish
감금/NNG,41,14,25,0.56,Dovish
고리대금/NNG,33,10,18,0.5555555555555556,Dovish
유사수신행위/NNG,59,20,31,0.6451612903225806,Dovish
몰수/NNG,113,37,57,0.6491228070175439,Dovish
은닉/NNG,120,38,62,0.6129032258064516,Dovish
탈법/NNG,36,12,16,0.75,Dovish
손댈/VV,29,8,15,0.5333333333333333,Dovish
약발/NNG,840,299,394,0.7588832487309645,Dovish
심주/NNG,24,2,18,0.1111111111111111,Dovish
최대/NNG;관심사/NNG;금리/NNG;인상/NNG,15,3,12,0.25,Dovish
배출/NNG,535,185,270,0.6851851851851852,Dovish
선화/NNG,43,13,24,0.5416666666666666,Dovish
컬/NNG,62,21,30,0.7,Dovish
오상/NNG,18,4,10,0.4,Dovish
대주단/NNG,311,83,200,0.415,Dovish
법상/NNG,551,158,291,0.5429553264604811,Dovish
협조융자/NNG,82,29,40,0.725,Dovish
안다면서/VV,46,18,24,0.75,Dovish
당설/NNG,15,5,8,0.625,Dovish
직권/NNG,170,54,84,0.6428571428571429,Dovish
추진단/NNG,124,34,57,0.5964912280701754,Dovish
종말/NNG,173,60,84,0.7142857142857143,Dovish
방류/NNG,94,15,60,0.25,Dovish
시스템/NNG;무너/VV,15,2,9,0.2222222222222222,Dovish
신탁재산/NNG,41,12,19,0.631578947368421,Dovish
세일/NNG,492,179,235,0.7617021276595745,Dovish
금리/NNG;인상/NNG;대응/NNG;않/VX,15,5,9,0.5555555555555556,Dovish
정쟁/NNG,199,59,105,0.5619047619047619,Dovish
가격/NNG;지나치/VA;높/VA,25,8,11,0.7272727272727273,Dovish
발행/NNG;금리/NNG;최저/NNG,18,3,10,0.3,Dovish
발행/NNG;금리/NNG;인하/NNG,26,7,10,0.7,Dovish
산다는/VV,128,38,71,0.5352112676056338,Dovish
거친/VA,76,24,34,0.7058823529411765,Dovish
마녀/NNG,152,48,83,0.5783132530120482,Dovish
기업/NNG;이익/NNG;전망/NNG;상향/NNG,22,5,7,0.7142857142857143,Dovish
유가/NNG;하락/NNG;악재/NNG,15,3,8,0.375,Dovish
맞춘다면/VV,30,9,17,0.5294117647058824,Dovish
가계/NNG;대출/NNG;급증/NNG,155,50,75,0.6666666666666666,Dovish
cd/NNG;금리/NNG;높/VA,46,9,31,0.2903225806451613,Dovish
주거지/NNG,157,39,75,0.52,Dovish
인지세/NNG,103,28,52,0.5384615384615384,Dovish
부대비용/NNG,131,47,62,0.7580645161290323,Dovish
중도상환수수료/NNG,980,297,498,0.5963855421686747,Dovish
상환금액/NNG,112,41,57,0.7192982456140351,Dovish
중도상환수수료/NNG;부담/NNG,32,10,15,0.6666666666666666,Dovish
집값/NNG;최대/NNG,36,5,18,0.2777777777777778,Dovish
주춤거렸/VV,45,14,23,0.6086956521739131,Dovish
금리/NNG;떨어/VV;않/VX,42,12,20,0.6,Dovish
폐업/NNG,558,167,270,0.6185185185185185,Dovish
낭/NNG,20,5,7,0.7142857142857143,Dovish
경기/NNG;과열/NNG;위험/NNG,15,4,7,0.5714285714285714,Dovish
위험/NNG;벗어나/VV,47,18,24,0.75,Dovish
늘어놓/VV,36,11,17,0.6470588235294118,Dovish
뿜/VV,31,5,19,0.2631578947368421,Dovish
체감/NNG;경기/NNG;악화/NNG,68,25,36,0.6944444444444444,Dovish
뇌경색/NNG,19,7,10,0.7,Dovish
주식처분/NNG,55,19,27,0.7037037037037037,Dovish
기혐/NNG,25,6,13,0.46153846153846156,Dovish
대일/NNG,234,68,130,0.5230769230769231,Dovish
군청/NNG,62,22,29,0.7586206896551724,Dovish
수납/NNG,126,46,60,0.7666666666666667,Dovish
계회/NNG,32,10,19,0.5263157894736842,Dovish
파산보호신청/NNG,414,125,221,0.5656108597285068,Dovish
보료/NNG,241,74,129,0.5736434108527132,Dovish
써서/VV,134,45,62,0.7258064516129032,Dovish
상용/NNG,102,31,51,0.6078431372549019,Dovish
자신/NNG;약화/NNG,29,8,15,0.5333333333333333,Dovish
동료/NNG,408,127,201,0.6318407960199005,Dovish
자기계발/NNG,35,12,16,0.75,Dovish
아낄/VV,216,71,102,0.696078431372549,Dovish
자식/NNG,259,79,111,0.7117117117117117,Dovish
가계부/NNG,170,62,84,0.7380952380952381,Dovish
일목요연/NNG,30,10,16,0.625,Dovish
윤택/NNG,33,5,15,0.3333333333333333,Dovish
기를/VV,34,6,17,0.35294117647058826,Dovish
발병률/NNG,21,4,9,0.4444444444444444,Dovish
면할/VV,65,22,36,0.6111111111111112,Dovish
골라서/VV,31,8,18,0.4444444444444444,Dovish
망가지/VV,92,32,45,0.7111111111111111,Dovish
캐쉬백/NNG,347,95,144,0.6597222222222222,Dovish
딸/VV,19,4,10,0.4,Dovish
배워라/VV,35,13,20,0.65,Dovish
금리/NNG;역사적/VAX;낮/VA,31,8,19,0.42105263157894735,Dovish
안정책/NNG,256,68,157,0.43312101910828027,Dovish
취한다는/VV,24,8,12,0.6666666666666666,Dovish
경청/NNG,115,36,55,0.6545454545454545,Dovish
법대/NNG,100,24,63,0.38095238095238093,Dovish
어렵/VA;경제/NNG;성장/NNG,17,5,9,0.5555555555555556,Dovish
원월물/NNG,285,47,173,0.27167630057803466,Dovish
경제/NNG;저성장/NNG,235,79,106,0.7452830188679245,Dovish
자금/NNG;낮/VA,36,12,17,0.7058823529411765,Dovish
프로모션/NNG,237,74,108,0.6851851851851852,Dovish
재탕/NNG,66,21,34,0.6176470588235294,Dovish
저하/NNG;우려/NNG,71,20,33,0.6060606060606061,Dovish
샬/NNG,17,6,8,0.75,Dovish
뻔하/VA,129,43,66,0.6515151515151515,Dovish
핵폭탄/NNG,67,24,34,0.7058823529411765,Dovish
빚내/VV,153,46,72,0.6388888888888888,Dovish
하락/NNG;성장/NNG,32,10,14,0.7142857142857143,Dovish
신용스프레드/NNG,1383,488,655,0.7450381679389313,Dovish
받아들여야/VV,204,66,106,0.6226415094339622,Dovish
신규/NNG;고용자수/NNG;증가/NNG,21,5,11,0.45454545454545453,Dovish
小川/NNG,256,90,122,0.7377049180327869,Dovish
유로달러/NNG;급락/NNG,47,14,24,0.5833333333333334,Dovish
허탈감/NNG,21,7,13,0.5384615384615384,Dovish
숙의/NNG,38,12,25,0.48,Dovish
끊기/VV,142,47,73,0.6438356164383562,Dovish
저울/NNG,23,6,11,0.5454545454545454,Dovish
정책/NNG;제한/NNG,16,3,7,0.42857142857142855,Dovish
외국환중개회사/NNG,28,6,15,0.4,Dovish
루/NNG,460,135,213,0.6338028169014085,Dovish
갈구/NNG,22,6,14,0.42857142857142855,Dovish
회사채/NNG;시장/NNG;살/VV,25,6,16,0.375,Dovish
불순/NNG,17,4,12,0.3333333333333333,Dovish
근린/NNG,59,14,34,0.4117647058823529,Dovish
부동산정책/NNG;실패/NNG,31,6,16,0.375,Dovish
내수/NNG;침체/NNG,352,127,168,0.7559523809523809,Dovish
재건축시장/NNG,251,90,121,0.743801652892562,Dovish
불신감/NNG,34,11,15,0.7333333333333333,Dovish
불만족/NNG,26,8,13,0.6153846153846154,Dovish
부동산/NNG;우려/NNG,63,21,32,0.65625,Dovish
유가/NNG;주가/NNG;상승/NNG,15,2,9,0.2222222222222222,Dovish
경제/NNG;약세/NNG,59,22,31,0.7096774193548387,Dovish
묻힌/VV,30,7,16,0.4375,Dovish
악화/NNG;성장/NNG,26,9,13,0.6923076923076923,Dovish
갸우뚱/MAG,63,19,30,0.6333333333333333,Dovish
모기지/NNG;금리/NNG;내리/VV,39,11,23,0.4782608695652174,Dovish
오리/VV,30,6,16,0.375,Dovish
우려/NNG;점증/NNG,164,44,87,0.5057471264367817,Dovish
여론조사/NNG,1308,436,593,0.7352445193929174,Dovish
다녀간/VV,18,6,9,0.6666666666666666,Dovish
쾌적/NNG,190,58,92,0.6304347826086957,Dovish
세의/NNG,24,5,12,0.4166666666666667,Dovish
투기지역/NNG,1074,388,554,0.7003610108303249,Dovish
몰라서/VV,43,12,23,0.5217391304347826,Dovish
구해야/VV,45,14,24,0.5833333333333334,Dovish
기업/NNG;심리/NNG;회복/NNG,27,7,12,0.5833333333333334,Dovish
투자/NNG;플러스/NNG,18,4,7,0.5714285714285714,Dovish
이자소득/NNG;줄/VV,23,6,13,0.46153846153846156,Dovish
안정/NNG;못하/VX,24,8,12,0.6666666666666666,Dovish
전망/NNG;넘/VV,292,105,141,0.7446808510638298,Dovish
주택매매/NNG;활성화/NNG,19,4,7,0.5714285714285714,Dovish
신규/NNG;주택/NNG;판매가격/NNG;감소/NNG,17,5,8,0.625,Dovish
부동산/NNG;경기/NNG;호조/NNG,43,13,23,0.5652173913043478,Dovish
좌시/NNG,187,63,83,0.7590361445783133,Dovish
위헌/NNG,250,93,127,0.7322834645669292,Dovish
저리자금/NNG,143,46,72,0.6388888888888888,Dovish
bbb등급/NNG,245,77,118,0.652542372881356,Dovish
무보증채/NNG,40,6,15,0.4,Dovish
얻어맞/VV,27,7,17,0.4117647058823529,Dovish
스트라이크/NNG,21,7,12,0.5833333333333334,Dovish
열거/NNG,102,35,51,0.6862745098039216,Dovish
위태위태/NNG,26,8,15,0.5333333333333333,Dovish
기득권/NNG,205,64,98,0.6530612244897959,Dovish
냄비/NNG,20,6,9,0.6666666666666666,Dovish
비극/NNG,136,41,68,0.6029411764705882,Dovish
태반/NNG,15,4,9,0.4444444444444444,Dovish
착각/NNG,151,51,80,0.6375,Dovish
과도/NNG;위험/NNG,105,30,51,0.5882352941176471,Dovish
적법/NNG,110,32,55,0.5818181818181818,Dovish
몰려오/VV,110,26,62,0.41935483870967744,Dovish
내려놓/VV,149,46,74,0.6216216216216216,Dovish
가시화/NNG,36,13,17,0.7647058823529411,Dovish
푸/VV,695,223,324,0.6882716049382716,Dovish
항변/NNG,135,37,60,0.6166666666666667,Dovish
품관/NNG,19,6,10,0.6,Dovish
아도/NNG,24,8,15,0.5333333333333333,Dovish
뒤지/VV,110,36,51,0.7058823529411765,Dovish
희소성/NNG,119,26,59,0.4406779661016949,Dovish
상류/NNG,46,9,31,0.2903225806451613,Dovish
분가/NNG,16,2,8,0.25,Dovish
이남/NNG,89,25,45,0.5555555555555556,Dovish
급팽창/NNG,120,39,54,0.7222222222222222,Dovish
우스개/NNG,20,5,12,0.4166666666666667,Dovish
령도/NNG,21,6,13,0.46153846153846156,Dovish
투자/NNG;소비/NNG;부진/NNG,17,6,8,0.75,Dovish
국제/NNG;유가/NNG;떨어/VV,81,25,44,0.5681818181818182,Dovish
수요/NNG;축소/NNG,31,9,12,0.75,Dovish
자동차세/NNG,160,56,78,0.717948717948718,Dovish
비쳐졌/VV,15,3,10,0.3,Dovish
가계/NNG;가처분/NNG;소득/NNG;늘/VV,29,8,12,0.6666666666666666,Dovish
평범/NNG,156,56,74,0.7567567567567568,Dovish
분란/NNG,39,10,25,0.4,Dovish
미끼상품/NNG,17,3,10,0.3,Dovish
인문/NNG,110,24,56,0.42857142857142855,Dovish
엉터리/NNG,122,38,61,0.6229508196721312,Dovish
기념사/NNG,131,45,63,0.7142857142857143,Dovish
집유/NNG,60,20,31,0.6451612903225806,Dovish
파기환송/NNG,29,10,15,0.6666666666666666,Dovish
폭주/NNG,220,76,116,0.6551724137931034,Dovish
욕서/NNG,20,7,10,0.7,Dovish
없인/MAG,76,25,36,0.6944444444444444,Dovish
대출/NNG;개선/NNG,26,3,11,0.2727272727272727,Dovish
파급경로/NNG,202,70,103,0.6796116504854369,Dovish
경제/NNG;지표/NNG;상승/NNG,63,19,30,0.6333333333333333,Dovish
마진/NNG;하락/NNG,76,21,41,0.5121951219512195,Dovish
원했/VV,198,54,102,0.5294117647058824,Dovish
대식/NNG,30,8,17,0.47058823529411764,Dovish
신체/NNG,169,50,73,0.684931506849315,Dovish
일정표/NNG,36,8,19,0.42105263157894735,Dovish
보였었/VV,127,41,54,0.7592592592592593,Dovish
완주/NNG,61,16,27,0.5925925925925926,Dovish
매달/NNG,165,54,78,0.6923076923076923,Dovish
동호회/NNG,51,13,28,0.4642857142857143,Dovish
돌려준다/VV,87,28,41,0.6829268292682927,Dovish
금리/NNG;ff/NNG;금리/NNG;인상/NNG,68,17,27,0.6296296296296297,Dovish
상속세/NNG,243,84,110,0.7636363636363637,Dovish
사용처/NNG,94,29,44,0.6590909090909091,Dovish
주택구입/NNG;제한/NNG,16,5,7,0.7142857142857143,Dovish
실적/NNG;떨어/VV,22,7,12,0.5833333333333334,Dovish
일등/NNG,15,2,10,0.2,Dovish
매김/VV,23,8,11,0.7272727272727273,Dovish
중도금/NNG,1962,682,900,0.7577777777777778,Dovish
담보평가/NNG,48,19,26,0.7307692307692307,Dovish
탈락/MAG,174,52,78,0.6666666666666666,Dovish
주택담보대출/NNG;최저/NNG,64,17,39,0.4358974358974359,Dovish
부실/NNG;위험/NNG,202,65,94,0.6914893617021277,Dovish
백약/NNG,95,22,62,0.3548387096774194,Dovish
무효/NNG,576,206,276,0.7463768115942029,Dovish
유야무야/NNG,18,7,11,0.6363636363636364,Dovish
정해야/VV,110,35,51,0.6862745098039216,Dovish
터줘야/VV,15,3,10,0.3,Dovish
갖가지/NNG,120,39,59,0.6610169491525424,Dovish
미공개/NNG,27,7,19,0.3684210526315789,Dovish
소비자/NNG;물가/NNG;상승률/NNG;안정/NNG,36,9,21,0.42857142857142855,Dovish
하방/NNG;위험/NNG;우려/NNG,18,6,10,0.6,Dovish
비용/NNG;경감/NNG,51,16,27,0.5925925925925926,Dovish
대출/NNG;촉진/NNG,54,11,29,0.3793103448275862,Dovish
국고채/NNG;급등/NNG,49,13,29,0.4482758620689655,Dovish
의문시/NNG,91,25,49,0.5102040816326531,Dovish
레인지장세/NNG,435,128,182,0.7032967032967034,Dovish
父子/NNG,21,5,12,0.4166666666666667,Dovish
난맥상/NNG,46,16,21,0.7619047619047619,Dovish
이대론/MAG,43,14,20,0.7,Dovish
꼼수/NNG,227,53,109,0.48623853211009177,Dovish
구조/NNG;벗어나/VV,22,4,12,0.3333333333333333,Dovish
바야흐로/MAG,90,30,40,0.75,Dovish
호령/NNG,33,10,15,0.6666666666666666,Dovish
부른/VV,191,57,98,0.5816326530612245,Dovish
옮겨가/VV,21,5,13,0.38461538461538464,Dovish
금융시스템/NNG;불안/NNG,97,36,47,0.7659574468085106,Dovish
리딩/NNG,127,35,60,0.5833333333333334,Dovish
이자/NNG;낮/VA,45,13,19,0.6842105263157895,Dovish
opec/NNG;증산/NNG,55,19,30,0.6333333333333333,Dovish
운명/NNG,559,192,252,0.7619047619047619,Dovish
워터/NNG,118,38,57,0.6666666666666666,Dovish
기업/NNG;설비/NNG;투자/NNG;늘/VV,23,8,12,0.6666666666666666,Dovish
투자/NNG;위험/NNG;높/VA,38,13,17,0.7647058823529411,Dovish
뒤바뀌/VV,92,30,40,0.75,Dovish
써먹/VV,23,6,11,0.5454545454545454,Dovish
진땀/NNG,87,26,44,0.5909090909090909,Dovish
요지부동/NNG,145,50,68,0.7352941176470589,Dovish
나쁜데/VA,17,3,10,0.3,Dovish
월급쟁이/NNG,85,25,43,0.5813953488372093,Dovish
손가락/NNG,113,37,51,0.7254901960784313,Dovish
원망/NNG,46,11,26,0.4230769230769231,Dovish
토하/VV,26,7,16,0.4375,Dovish
위화감/NNG,17,3,11,0.2727272727272727,Dovish
거짓/NNG,187,56,88,0.6363636363636364,Dovish
부딪칠/VV,28,10,14,0.7142857142857143,Dovish
꿈쩍/MAG,110,37,55,0.6727272727272727,Dovish
인내심/NNG,1286,269,570,0.47192982456140353,Dovish
기업/NNG;수익성/NNG;저하/NNG,15,4,9,0.4444444444444444,Dovish
경기/NNG;발목/NNG;잡/VV,17,4,10,0.4,Dovish
어이없/VA,47,11,22,0.5,Dovish
