up_count,down_count,ngram,total_count,polar_score,polarity
3170,122, 로/NNG,3292,37.72890367130677,Hawkish
47950,28834, 국고채/NNG,76784,2.414673808750332,Hawkish
477,434, 바이백/NNG,911,1.5958916543691766,Hawkish
2310,150, 의/NNG,2460,22.361218996104462,Hawkish
21450,23370, 인플레이션/NNG,44820,1.3327335730302496,Hawkish
733,654, 리라/NNG,1387,1.6274249894897108,Hawkish
4221,4419, 단기물/NNG,8640,1.386966925327716,Hawkish
42831,44765, 채권/NNG,87596,1.3892947018008186,Hawkish
440,464, 재정거래/NNG,904,1.3769223519768758,Hawkish
6694,7086, 매력/NNG,13780,1.3717005542291483,Hawkish
148,127, 펀/NNG,275,1.6921261946126704,Hawkish
151,128, 텔/NNG,279,1.7129383463939598,Hawkish
1441,1498, 고유가/NNG,2939,1.3967765060507744,Hawkish
14502,6462, 다/MAG,20964,3.2586348752296836,Hawkish
419,310, 만일/NNG,729,1.9625787095449876,Hawkish
617,360, 그러/NNG,977,2.4886132973658825,Hawkish
3681,3579, 이러/NNG,7260,1.4934093743928423,Hawkish
366,262, 수요측면/NNG,628,2.0284044196922357,Hawkish
116,83, 기우/NNG,199,2.0293392298138926,Hawkish
5459,5260, 보다/MAG,10719,1.5069613167218194,Hawkish
9352,10205, 감안/NNG,19557,1.3306573684377339,Hawkish
172,21, 윤여/NNG,193,11.892794271273864,Hawkish
8319,3087, 추이/NNG,11406,3.912994603018797,Hawkish
36,0, 일통/NNG,36,inf,Hawkish
302,31, 채/VV,333,14.145555376672702,Hawkish
14610,5192, 통안채/NNG,19802,4.085924018133369,Hawkish
46017,4854, 자료/NNG,50871,13.76554099903867,Hawkish
6731,60, 좌/NNG,6791,162.89325223244495,Hawkish
7565,383, 우/NNG,7948,28.680380744215228,Hawkish
20493,21146, 판단/NNG,41639,1.4071878163294176,Hawkish
18756,16586, 주/NNG,35342,1.6420006212833829,Hawkish
14631,15292, 변화/NNG,29923,1.3892630181471868,Hawkish
146,161, 될수록/XSV,307,1.3167451695697556,Hawkish
4015,483, 목/NNG,4498,12.070164054389425,Hawkish
129,104, 다행히/MAG,233,1.8010722093515708,Hawkish
14295,15955, 소비자/NNG,30250,1.3009544927466994,Hawkish
249,260, 오일쇼크/NNG,509,1.3905952872202825,Hawkish
383,386, 고물가/NNG,769,1.4407420219884275,Hawkish
18302,17622, 채권시장/NNG,35924,1.5080582199740873,Hawkish
100,95, 비대칭/NNG,195,1.5284496921465798,Hawkish
16,11, 불행히/MAG,27,2.1120395746025467,Hawkish
1473,1108, 대/NNG,2581,1.9303574699506465,Hawkish
72,23, 만/VV,95,4.545476475775046,Hawkish
300,323, 모른다/VV,623,1.3486320813058057,Hawkish
454,177, 게다가/MAG,631,3.7244087696204513,Hawkish
197,194, 분명/NNG,391,1.4744812365218165,Hawkish
784,786, 시차/NNG,1570,1.4483324818203214,Hawkish
2187,2210, 존재/NNG,4397,1.4369156121666702,Hawkish
1282,465, 요약/NNG,1747,4.0032233979899345,Hawkish
180,174, 생산능력/NNG,354,1.5020971112475008,Hawkish
1406,1546, 생산성/NNG,2952,1.320537033505942,Hawkish
33,22, 외생/NNG,55,2.1780408113088763,Hawkish
610,479, 자/NNG,1089,1.8491369448829706,Hawkish
13,8, 종속변수/NNG,21,2.359544212251283,Hawkish
343,317, 가격변수/NNG,660,1.5711209217222808,Hawkish
228,78, 현/NNG,306,4.24438722203781,Hawkish
2590,505, 어떠/NNG,3095,7.447030628765663,Hawkish
384,411, 상관/NNG,795,1.356638558868789,Hawkish
120,28, 공히/MAG,148,6.222973746596789,Hawkish
93,90, 불능/NNG,183,1.5004281144572258,Hawkish
520,443, 유가상승/NNG,963,1.7044111691205652,Hawkish
146,117, 다소간/MAG,263,1.8119313871857319,Hawkish
19000,20390, 순매수/NNG,39390,1.353041537187139,Hawkish
3523,2671, 누적/NNG,6194,1.915197249030618,Hawkish
1590,666, 장단기/NNG,2256,3.466551441422536,Hawkish
2020,2182, 역전/NNG,4202,1.344223171049169,Hawkish
3287,219, 조원/NNG,3506,21.79366863553204,Hawkish
2932,2268, 일드커브/NNG,5200,1.877135702162735,Hawkish
13,10, 지켜진/VV,23,1.887635369801026,Hawkish
74,74, 기채/NNG,148,1.4520272075392509,Hawkish
2515,481, 지/NNG,2996,7.5922004718528395,Hawkish
1480,1433, 횡보/NNG,2913,1.499651268079617,Hawkish
751,776, 연방/NNG,1527,1.4052479804922389,Hawkish
1790,1711, 하이일드/NNG,3501,1.5190699599621618,Hawkish
301,200, 부도율/NNG,501,2.1853009473465725,Hawkish
1075,1163, 지/VV,2238,1.342157565008336,Hawkish
696,468, 축/NNG,1164,2.1594250778788857,Hawkish
31197,17595, 회사채/NNG,48792,2.5745321280819553,Hawkish
842,285, 용지/NNG,1127,4.289848802624734,Hawkish
6068,6213, 선진국/NNG,12281,1.4181395614595482,Hawkish
274,274, 단기자금/NNG,548,1.4520272075392509,Hawkish
216,79, 우/VV,295,3.9700997066895973,Hawkish
4254,4715, 점검/NNG,8969,1.3100580574489868,Hawkish
57261,54946, 투자/NNG,112207,1.5132044176264885,Hawkish
3877,3496, 목적/NNG,7373,1.6102715914272527,Hawkish
717,379, 제작/NNG,1096,2.7469749546323032,Hawkish
3844,4251, 신뢰/NNG,8095,1.3130069597226255,Hawkish
2415,564, 정확/NNG,2979,6.217456925899452,Hawkish
1867,777, 완전/NNG,2644,3.4889765720409027,Hawkish
4013,4240, 보장/NNG,8253,1.3742889584563711,Hawkish
4237,2872, 책임/NNG,7109,2.142144595523609,Hawkish
10162,11042, 종목/NNG,21204,1.3363068722164342,Hawkish
3388,2710, 최종/NNG,6098,1.8153019111228716,Hawkish
1791,515, 바랍니다/VV,2306,5.049671317869511,Hawkish
25319,13511, 증권/NNG,38830,2.72103300034685,Hawkish
4092,4196, 법/NNG,8288,1.4160379726526726,Hawkish
1549,455, 증빙/NNG,2004,4.943275042809449,Hawkish
219,66, 지적재산권/NNG,285,4.8180902795620595,Hawkish
246,104, 허락/NNG,350,3.434602817833228,Hawkish
1836,543, 배포/NNG,2379,4.909616856431058,Hawkish
64,57, 유가/NNG;원자재/NNG;가격/NNG;상승/NNG,121,1.6303463382896848,Hawkish
64,52, 인플레이션/NNG;금리/NNG;인상/NNG,116,1.7871104092790777,Hawkish
48,27, 인플레이션/NNG;기대/NNG;확산/NNG,75,2.5813817022920014,Hawkish
30,16, 인플레이션/NNG;경기/NNG;둔화/NNG,46,2.722551014136095,Hawkish
74,75, 인플레이션/NNG;우려/NNG;크/VV,149,1.4326668447720607,Hawkish
21,18, 경제/NNG;성장/NNG;위축/NNG,39,1.6940317421291258,Hawkish
146,132, 인플레이션/NNG;부담/NNG,278,1.6060300931873532,Hawkish
954,965, 인플레이션/NNG;압력/NNG,1919,1.4354756020647101,Hawkish
47,31, 고유가/NNG;충격/NNG,78,2.2014606049788643,Hawkish
18,20, 생산성/NNG;증대/NNG,38,1.3068244867853258,Hawkish
269,227, 경기/NNG;과열/NNG,496,1.720684223912152,Hawkish
113,120, 점차/MAG;완화/NNG,233,1.3673256204327944,Hawkish
15,15, 상방/NNG;경직/NNG,30,1.4520272075392506,Hawkish
48,46, 잠재/NNG;성장/NNG,94,1.5151588252583488,Hawkish
29,28, 형세/NNG,57,1.503885322094224,Hawkish
3320,3544, 우호적/VAX,6864,1.360251221509682,Hawkish
54,37, 금리/NNG;상승/NNG;확대/NNG,91,2.119174843435663,Hawkish
1123,1126, 인플레이션/NNG;우려/NNG,2249,1.4481585737713842,Hawkish
132,101, 단기물/NNG;강세/NNG,233,1.8976989247047633,Hawkish
2804,1564, 외인/NNG,4368,2.603250824769859,Hawkish
7746,7330, 불구/NNG,15076,1.53443420867654,Hawkish
88,2, 물가지/NNG,90,63.88919713172703,Hawkish
9576,10453, 수급/NNG,20029,1.3302030555243343,Hawkish
715,785, 물가/NNG;상승/NNG;압력/NNG,1500,1.3225470743828844,Hawkish
7284,3912, 발/NNG,11196,2.7036212115838194,Hawkish
37,16, 말지/NNG,53,3.3578129174345177,Hawkish
27,13, 금리/NNG;하락/NNG;확대/NNG,40,3.0157488156584438,Hawkish
57,53, 채권시장/NNG;긍정적/VAX,110,1.561614166598817,Hawkish
1166,1262, 내구재/NNG,2428,1.3415718890576596,Hawkish
12646,12585, 물/NNG,25231,1.459065241679886,Hawkish
2016,80, 를/NNG,2096,36.59108562998912,Hawkish
3547,2753, 선행/NNG,6300,1.8708102089145378,Hawkish
18,20, 채권시장/NNG;우호적/VAX;않/VX,38,1.3068244867853258,Hawkish
42,42, 실적/NNG;예상/NNG;상회/NNG,84,1.4520272075392509,Hawkish
20,20, 인플레이션/NNG;확대/NNG,40,1.4520272075392509,Hawkish
7315,7939, 비/NNG,15254,1.3378988566758558,Hawkish
1111,847, 광공업/NNG,1958,1.9046071163826535,Hawkish
13,3, 여겨짐/VV,16,6.292117899336753,Hawkish
14,3, 소비자/NNG;물가/NNG;부담/NNG,17,6.776126968516503,Hawkish
194,208, 금리/NNG;상승/NNG;제한/NNG,402,1.3542946070318014,Hawkish
158,171, 물가/NNG;우려/NNG,329,1.3416391742175533,Hawkish
178,181, 시킴/XSV,359,1.42796045824302,Hawkish
1075,1101, 절대/MAG,2176,1.4177377366981787,Hawkish
2865,2855, 근원/NNG,5720,1.457113117197882,Hawkish
38,30, 보여줌/VV,68,1.839234462883051,Hawkish
670,690, 앤/NNG,1360,1.4099394623931856,Hawkish
102,107, 가수급/NNG,209,1.3841754688691923,Hawkish
16,14, 미/NNG;금리/NNG;급락/NNG,30,1.6594596657591438,Hawkish
22,16, 개선/NNG;줄/VV,38,1.9965374103664697,Hawkish
23,23, 규제설/NNG,46,1.4520272075392506,Hawkish
918,134, 까지/NNG,1052,9.947469974037555,Hawkish
3129,2954, 중립/NNG,6083,1.5380477767062681,Hawkish
518,427, 물가/NNG;불안/NNG,945,1.7614756288181075,Hawkish
105,102, 유찰/NNG,207,1.4947338901139346,Hawkish
53,41, 매도헤지/NNG,94,1.8770107804775682,Hawkish
1678,1818, 생산자/NNG,3496,1.3402099308310578,Hawkish
25,13, 소비자/NNG;기대/NNG;지수/NNG;하락/NNG,38,2.792360014498559,Hawkish
104,87, 물가/NNG;상승/NNG;압력/NNG;높/VA,191,1.735756661886001,Hawkish
81,79, 금리/NNG;인상/NNG;쉽/VA;않/VX,160,1.488787390008599,Hawkish
35,29, 미/NNG;금리/NNG;급등/NNG,64,1.752446629788751,Hawkish
44,36, 수요/NNG;높/VV,80,1.774699920325751,Hawkish
35,20, 글로벌/NNG;인플레이션/NNG;우려/NNG,55,2.541047613193689,Hawkish
6330,7067, 장기물/NNG,13397,1.3005988713348602,Hawkish
14,13, 순매도량/NNG,27,1.5637216081191931,Hawkish
118,83, 메모/NNG,201,2.064327837224477,Hawkish
23,20, 인플레이/NNG,43,1.6698312886701383,Hawkish
53,22, 총평/NNG,75,3.498065545435468,Hawkish
170,26, 가령/MAG,196,9.494024049295101,Hawkish
866,855, 사실/MAG,1721,1.4707082593321534,Hawkish
2162,1103, 과/NNG,3265,2.8461312989119314,Hawkish
12088,12176, 긴축/NNG,24264,1.4415329241733297,Hawkish
1227,1362, 세부/NNG,2589,1.3081038059109111,Hawkish
398,124, 명/NNG,522,4.660538940327595,Hawkish
297,294, 공업/NNG,591,1.4668438116978146,Hawkish
8,8, 된다기/XSV,16,1.4520272075392506,Hawkish
62,57, 부드럽/VA,119,1.5793980152181324,Hawkish
7998,8926, 전략/NNG,16924,1.301065830819956,Hawkish
2133,2191, 동의/NNG,4324,1.413589244035245,Hawkish
7346,7169, 증가율/NNG,14515,1.487877230657461,Hawkish
88,62, 다분히/MAG,150,2.0609418429589366,Hawkish
2631,1154, 작성/NNG,3785,3.3104710424920007,Hawkish
640,640, 소멸/NNG,1280,1.4520272075392509,Hawkish
772,638, 칼/NNG,1410,1.7569984392167737,Hawkish
134,139, 상이/NNG,273,1.3997960130234501,Hawkish
164,118, 경/NNG,282,2.0180717121731964,Hawkish
24,0, 왔음/VV,24,inf,Hawkish
128,92, 피크/NNG,220,2.0202117670111313,Hawkish
1126,1224, 정점/NNG,2350,1.335770127197056,Hawkish
305,282, 후행/NNG,587,1.5704549585087642,Hawkish
1286,1005, 이평선/NNG,2291,1.8580169043736086,Hawkish
15,9, 인플레이션/NNG;불확실성/NNG,24,2.420045345898751,Hawkish
12469,11794, 변동/NNG,24263,1.5351303417675868,Hawkish
12,7, 물가/NNG;상방/NNG;위험/NNG,19,2.489189498638716,Hawkish
39,27, 물가/NNG;경계/NNG,66,2.097372633112251,Hawkish
313,186, 중단기/NNG,499,2.443465139568739,Hawkish
558,495, 상승시/NNG,1053,1.6368306703169735,Hawkish
155,121, 어쩌면/MAG,276,1.8600348526329247,Hawkish
230,227, 반증/NNG,457,1.4712169944230296,Hawkish
483,463, 참조/NNG,946,1.5147497651003416,Hawkish
930,904, 기저효과/NNG,1834,1.4937890520038755,Hawkish
369,409, 변곡점/NNG,778,1.3100196566796665,Hawkish
55,46, 그런대로/MAG,101,1.736119487275191,Hawkish
96,28, 디플레이션갭/NNG,124,4.978378997277432,Hawkish
644,422, 동행/NNG,1066,2.2158898617423635,Hawkish
292,94, 순환변동치/NNG,386,4.510552602143205,Hawkish
181,150, 자생적/VAX,331,1.752112830430696,Hawkish
192,37, 인플레이션갭/NNG,229,7.534843887771247,Hawkish
16,9, 산출량/NNG,25,2.5813817022920014,Hawkish
350,349, 게재/NNG,699,1.4561877439505382,Hawkish
94,41, 휴지기/NNG,135,3.3290379880168186,Hawkish
44,43, 돌이켜/VV,87,1.4857952821331868,Hawkish
24,6, 지수전/NNG,30,5.808108830157003,Hawkish
110,106, 이론가/NNG,216,1.506820687069034,Hawkish
2701,1676, 투신/NNG,4377,2.340051006899473,Hawkish
995,991, 기인/NNG,1986,1.4578880640782588,Hawkish
138,21, 와/NNG,159,9.541893078115077,Hawkish
201,165, 단기자금시장/NNG,366,1.7688331437296327,Hawkish
1497,1638, 연체율/NNG,3135,1.3270358545093153,Hawkish
94,99, 차압/NNG,193,1.3786925000877732,Hawkish
549,537, 전고점/NNG,1086,1.4844747429032563,Hawkish
12,9, 금리/NNG;인상/NNG;인플레이션/NNG;억제/NNG,21,1.9360362767190011,Hawkish
11,7, 금리/NNG;인상/NNG;기대/NNG;확대/NNG,18,2.2817570404188228,Hawkish
18,9, 인플레이션/NNG;부담/NNG;완화/NNG,27,2.9040544150785017,Hawkish
48,42, 선진국/NNG;경기/NNG;둔화/NNG,90,1.6594596657591438,Hawkish
10,11, 경기/NNG;회복/NNG;불투명/NNG,21,1.3200247341265916,Hawkish
26,22, 국고채/NNG;금리/NNG;인상/NNG,48,1.7160321543645694,Hawkish
23,25, 수입/NNG;물가/NNG;급등/NNG,48,1.3358650309361106,Hawkish
36,33, 인플레이션/NNG;급등/NNG,69,1.58402968095191,Hawkish
98,75, 인플레이션/NNG;완화/NNG,173,1.8973155511846211,Hawkish
18,12, 통화정책/NNG;불안/NNG,30,2.1780408113088763,Hawkish
13,14, 주택시장/NNG;악화/NNG,27,1.3483109784293044,Hawkish
471,507, 통화/NNG;긴축/NNG,978,1.3489246839269962,Hawkish
36,36, 경기/NNG;하향/NNG,72,1.4520272075392509,Hawkish
49,27, 긴축/NNG;강화/NNG,76,2.6351604877564183,Hawkish
2421,2679, 동일/NNG,5100,1.3121903208109467,Hawkish
38,36, 출발/MAG,74,1.5326953857358758,Hawkish
456,500, 탐색/NNG,956,1.3242488132757968,Hawkish
45,30, 우려/NNG;완전히/MAG;해소/NNG,75,2.178040811308876,Hawkish
103,102, 어감/NNG,205,1.4662627683974787,Hawkish
1489,1653, 만기일/NNG,3142,1.3079664319576194,Hawkish
8384,9303, 동향/NNG,17687,1.308588208965826,Hawkish
93,84, 금리/NNG;하락/NNG;제한/NNG,177,1.6076015512041704,Hawkish
311,338, 직매입/NNG,649,1.3360368684754644,Hawkish
32,32, 겸한/VV,64,1.4520272075392506,Hawkish
134,125, 담화/NNG,259,1.5565731664820768,Hawkish
1321,747, 채/MAG,2068,2.56777502163233,Hawkish
34,37, 줌/VV,71,1.3342952717928251,Hawkish
11,10, 악화/NNG;개선/NNG,21,1.5972299282931757,Hawkish
12,11, 지으며/VV,23,1.58402968095191,Hawkish
18,6, 완만/NNG;경기/NNG;둔화/NNG,24,4.356081622617753,Hawkish
15,12, 미/NNG;경제/NNG;호조/NNG,27,1.8150340094240633,Hawkish
3191,3496, 지준율/NNG,6687,1.325348632510798,Hawkish
252,264, 광의/NNG,516,1.3860259708329212,Hawkish
11,9, 인상/NNG;총액/NNG;한도/NNG;대출/NNG;축소/NNG,20,1.774699920325751,Hawkish
9,7, 우려/NNG;채권/NNG;금리/NNG;급등/NNG,16,1.866892123979037,Hawkish
530,580, 원자재/NNG;가격/NNG;상승/NNG,1110,1.3268524482686257,Hawkish
869,738, 지준율/NNG;인상/NNG,1607,1.7097718744601746,Hawkish
210,182, 아태/NNG,392,1.6754160086991357,Hawkish
296,237, 만/NNG,533,1.8135023351545074,Hawkish
1800,119, 에서/NNG,1919,21.96343675269455,Hawkish
9,8, 채권/NNG;매수/NNG;위축/NNG,17,1.6335306084816572,Hawkish
14,7, 낙폭/NNG;크/VV;못하/VX,21,2.9040544150785017,Hawkish
461,469, 서프라이즈/NNG,930,1.427259152826428,Hawkish
23,22, 금리/NNG;정책/NNG;불확실성/NNG,45,1.5180284442455803,Hawkish
23,24, 금리/NNG;낙폭/NNG;제한/NNG,47,1.3915260738917818,Hawkish
9,8, 근시/NNG,17,1.6335306084816572,Hawkish
15,11, 일내/NNG,26,1.9800371011898874,Hawkish
339,294, 구조화채권/NNG,633,1.6742762699177076,Hawkish
57,31, 금리/NNG;상승/NNG;압력/NNG;높/VA,88,2.6698564783786227,Hawkish
434,403, 바트/NNG,837,1.5637216081191934,Hawkish
148,153, 물가/NNG;부담/NNG,301,1.4045753380118244,Hawkish
16,9, 금리/NNG;상승/NNG;제약/NNG,25,2.5813817022920014,Hawkish
144,155, 높/VA;금리/NNG;인상/NNG,299,1.3489801153913041,Hawkish
274,304, 물가/NNG;압력/NNG,578,1.308735048900509,Hawkish
51,34, 금리/NNG;인상/NNG;지준율/NNG;인상/NNG,85,2.1780408113088763,Hawkish
19,9, 외국인/NNG;시장/NNG;이탈/NNG,28,3.0653907714717517,Hawkish
315,282, 물가/NNG;잡/VV,597,1.6219452850172482,Hawkish
2677,1905, 채권투자/NNG,4582,2.0404602806207737,Hawkish
695,454, 차트/NNG,1149,2.22281698070436,Hawkish
1360,463, 발행시장/NNG,1823,4.265133914154171,Hawkish
788,543, 유통시장/NNG,1331,2.1071776050477524,Hawkish
13,6, 경일/NNG,19,3.1460589496683764,Hawkish
354,29, 작/NNG,383,17.72474591272051,Hawkish
51,50, 모종/NNG,101,1.481067751690036,Hawkish
10,9, 본회/NNG,19,1.6133635639325008,Hawkish
186,136, 월비/NNG,322,1.9858607397227985,Hawkish
300,332, 아마도/MAG,632,1.3120727778969135,Hawkish
90,60, 궤적/NNG,150,2.178040811308876,Hawkish
82,64, 함수/NNG,146,1.8604098596596652,Hawkish
885,680, 바라/VV,1565,1.8897707039297604,Hawkish
43,46, 재생산/NNG,89,1.357329780960604,Hawkish
140,28, 우측/NNG,168,7.260136037696255,Hawkish
125,21, 좌측/NNG,146,8.64301909249554,Hawkish
24,16, 조차/NNG,40,2.1780408113088763,Hawkish
3066,2297, 차/NNG,5363,1.9381434124141674,Hawkish
663,207, 은/NNG,870,4.650695838640209,Hawkish
89,64, 초과수요/NNG,153,2.0192253354842706,Hawkish
917,119, 는/VV,1036,11.189150834567169,Hawkish
3710,4018, 배경/NNG,7728,1.3407219860554058,Hawkish
232,237, 마저/MAG,469,1.4213937221481272,Hawkish
97,107, 엿보/VV,204,1.316323730199134,Hawkish
14,13, 빨간색/NNG,27,1.5637216081191931,Hawkish
20,9, 교시/NNG,29,3.2267271278650016,Hawkish
1722,1679, 영역/NNG,3401,1.489214324825843,Hawkish
136,101, 제법/MAG,237,1.9552049527261202,Hawkish
578,216, 잔존/NNG,794,3.885517249804106,Hawkish
16,8, 중략/NNG,24,2.9040544150785013,Hawkish
74,31, 망치/NNG,105,3.466129463158212,Hawkish
611,675, 명분/NNG,1286,1.314353516750344,Hawkish
18,18, 터무니/NNG,36,1.4520272075392509,Hawkish
190,176, 속성/NNG,366,1.5675293717753278,Hawkish
82,86, 통화승수/NNG,168,1.3844910583513785,Hawkish
20,19, 어설프/VA,39,1.5284496921465798,Hawkish
49,42, 방정식/NNG,91,1.694031742129126,Hawkish
16,4, 부득불/MAG,20,5.8081088301570025,Hawkish
1955,2105, 유통/NNG,4060,1.3485573352680453,Hawkish
146,3, 에서/MAG,149,70.66532410024354,Hawkish
40,44, 시킨다면/XSV,84,1.3200247341265916,Hawkish
63,69, 더더욱/MAG,132,1.325763972101055,Hawkish
323,336, 교란/NNG,659,1.39584758343803,Hawkish
216,78, 순환적/VAX,294,4.020998420877925,Hawkish
9,7, 대개/NNG,16,1.866892123979037,Hawkish
621,139, 을/NNG,760,6.487114358862408,Hawkish
35,33, 장시/NNG,68,1.5400288564810236,Hawkish
1106,989, 동/NNG,2095,1.6238039348214475,Hawkish
1273,805, 특수/NNG,2078,2.2961871244689025,Hawkish
1760,1778, 외부/NNG,3538,1.4373272695551638,Hawkish
12,8, 내생/NNG,20,2.1780408113088763,Hawkish
242,266, 하순/NNG,508,1.3210172339266866,Hawkish
692,499, 산업활동/NNG,1191,2.0136329210764763,Hawkish
84,41, 다/VV,125,2.9748850105682214,Hawkish
639,244, 증감/NNG,883,3.8026450230228743,Hawkish
12,11, 게임이론/NNG,23,1.58402968095191,Hawkish
27,26, 무임승차/NNG,53,1.5078744078292219,Hawkish
37,12, 컨대/XSV,49,4.47708388991269,Hawkish
32,18, 일면/NNG,50,2.5813817022920014,Hawkish
74,67, 무드/NNG,141,1.603731542655292,Hawkish
527,482, 공공요금/NNG,1009,1.5875899136373135,Hawkish
48,43, 무기력/NNG,91,1.6208675805089312,Hawkish
148,104, 정답/NNG,252,2.0663464107289338,Hawkish
26,15, 상술/NNG,41,2.5168471597347013,Hawkish
177,173, 실체/NNG,350,1.4856000909505631,Hawkish
412,416, 시사점/NNG,828,1.438065407466758,Hawkish
39,28, 대용/NNG,67,2.0224664676439565,Hawkish
44,33, 해낼/XSV,77,1.936036276719001,Hawkish
275,102, 치/NNG,377,3.9147792360126856,Hawkish
462,445, 경기순환/NNG,907,1.5074979098497392,Hawkish
16,9, 늘상/MAG,25,2.5813817022920014,Hawkish
8897,5177, 등급/NNG,14074,2.4954000512800296,Hawkish
937,486, 섹터/NNG,1423,2.7994845544532465,Hawkish
87,16, 만일/MAG,103,7.895397940994676,Hawkish
3152,1777, 단위/NNG,4929,2.5755710513020365,Hawkish
26,19, 쳐도/VV,45,1.9869845997905538,Hawkish
1321,1354, 레인지/NNG,2675,1.4166380658488555,Hawkish
362,327, 앞서/MAG,689,1.6074429636978862,Hawkish
429,320, 그럼에도/VA,749,1.946623975107308,Hawkish
1812,990, 도/NNG,2802,2.6576497980415374,Hawkish
22,18, 올랐으니/VV,40,1.774699920325751,Hawkish
102,31, 였/VV,133,4.777637908677535,Hawkish
64,66, 유추/NNG,130,1.4080263830683644,Hawkish
87,83, 용시/NNG,170,1.5220044223604194,Hawkish
65,40, 버퍼/NNG,105,2.3595442122512824,Hawkish
103,17, 와의/NNG,120,8.797576610384873,Hawkish
758,833, 상관관계/NNG,1591,1.321292464963688,Hawkish
80,63, 가미/NNG,143,1.8438440730657153,Hawkish
58,14, 월경/NNG,72,6.015541288376896,Hawkish
54,52, 공교/NNG,106,1.5078744078292219,Hawkish
115,122, 선과/NNG,237,1.368714171041097,Hawkish
124,0, 작/MAG,124,inf,Hawkish
7450,8054, 종가/NNG,15504,1.3431341812971713,Hawkish
17,7, 반영시/NNG,24,3.526351789738181,Hawkish
7229,2369, 은행채/NNG,9598,4.430858878556878,Hawkish
36,16, 월전/NNG,52,3.2670612169633144,Hawkish
364,97, 주전/NNG,461,5.448844366435951,Hawkish
1169,208, 개/NNG,1377,8.16067214237204,Hawkish
2008,308, 순발행/NNG,2316,9.466463093307842,Hawkish
1089,1178, 데이터/NNG,2267,1.3423239635061495,Hawkish
612,433, 전산/NNG,1045,2.0522878776305347,Hawkish
2526,621, 금융채/NNG,3147,5.906313568831155,Hawkish
3555,1177, 무보증/NNG,4732,4.385689654037415,Hawkish
87,53, 순증액/NNG,140,2.383516359545563,Hawkish
476,291, 월별/NNG,767,2.3751372879336197,Hawkish
515,459, 지방채/NNG,974,1.6291808537749763,Hawkish
4374,345, 특수채/NNG,4719,18.409179726888937,Hawkish
2737,2716, 기금/NNG,5453,1.4632542220305336,Hawkish
1059,605, 공제/NNG,1664,2.541647624436474,Hawkish
892,123, 기타법인/NNG,1015,10.53014852947164,Hawkish
53,12, 증감액/NNG,65,6.413120166631691,Hawkish
467,255, 영국채/NNG,722,2.6592027683169808,Hawkish
36,8, 독일채/NNG,44,6.534122433926629,Hawkish
142,1, 일본채/NNG,143,206.18786347057363,Hawkish
838,877, 엔달러/NNG,1715,1.3874558721982806,Hawkish
966,788, 주식형/NNG,1754,1.7800232011204522,Hawkish
1170,362, 종금/NNG,1532,4.693016112764982,Hawkish
56,50, 일전/NNG,106,1.626270472443961,Hawkish
283,287, 시장성/NNG,570,1.4317898945421879,Hawkish
22,8, 수신증/NNG,30,3.9930748207329394,Hawkish
67,27, 구성항목/NNG,94,3.603178626115918,Hawkish
40,41, 이격도/NNG,81,1.416611909794391,Hawkish
5872,1879, 본부/NNG,7751,4.5376816193030765,Hawkish
2566,653, 빌딩/NNG,3219,5.7058220743426,Hawkish
3856,1693, 층/NNG,5549,3.3071570657243656,Hawkish
73,58, 상계/NNG,131,1.827551485351126,Hawkish
112,100, 교보/NNG,212,1.626270472443961,Hawkish
92,89, 명동/NNG,181,1.5009719448720344,Hawkish
16,1, 개양/NNG,17,23.23243532062801,Hawkish
62,61, 나래/NNG,123,1.4758309322530092,Hawkish
39,36, 가락/NNG,75,1.5730294748341884,Hawkish
30,5, 길동/NNG,35,8.712163245235503,Hawkish
56,37, 곡/NNG,93,2.197662800599947,Hawkish
54,40, 쇼핑센터/NNG,94,1.9602367301779884,Hawkish
130,92, 영업부/NNG,222,2.0517775758706804,Hawkish
17,9, 화곡/NNG,26,2.7427180586852518,Hawkish
17,3, 도루/MAG,20,8.228154176055755,Hawkish
18,2, 봉천/NNG,20,13.068244867853258,Hawkish
39,37, 건국/NNG,76,1.5305151647035347,Hawkish
24,9, 이마/NNG,33,3.8720725534380023,Hawkish
60,53, 리안/NNG,113,1.6438043858934914,Hawkish
25,15, 명지/NNG,40,2.4200453458987514,Hawkish
18,5, 대준/NNG,23,5.227297947141303,Hawkish
39,40, 지움/VV,79,1.4157265273507695,Hawkish
16,1, 융기/NNG,17,23.23243532062801,Hawkish
100,89, 아카데미/NNG,189,1.6314912444261245,Hawkish
31,11, 경산/NNG,42,4.092076675792434,Hawkish
37,2, 상동/MAG,39,26.86250333947614,Hawkish
379,247, 베스트/NNG,626,2.228009358936745,Hawkish
235,253, 타운/NNG,488,1.3487209239989089,Hawkish
62,41, 안양/NNG,103,2.1957484601813064,Hawkish
12,12, 구포/NNG,24,1.4520272075392509,Hawkish
17,6, 진구/NNG,23,4.114077088027877,Hawkish
21,8, 아이온/NNG,29,3.8115714197905333,Hawkish
20,5, 사하/NNG,25,5.808108830157003,Hawkish
804,736, 해운/NNG,1540,1.5861818951923337,Hawkish
19,1, 대점/NNG,20,27.588516943245768,Hawkish
17,0, 범일/NNG,17,inf,Hawkish
302,161, 번지/NNG,463,2.7236783644525078,Hawkish
38,6, 죽전/NNG,44,9.196172314415255,Hawkish
